PetID,AdoptionSpeed,Type,Brightness,Blurriness,Contrast,Colorfulness,Saturation,R_mean,G_mean,B_mean,Brightness_s,Blurriness_s,Contrast_s,Colorfulness_s,Saturation_s,QualityScore
8849d3fe9,2,Dog,165.68,148.35,62.7,28.27,61.53,176.3,164.6,143.3,0.7434263754045308,0.005651647095571703,0.5276314314538728,0.2216559510741728,0.2580631631925513,0.3512857136441399
e758e4c0c,2,Dog,135.69,594.99,36.95,46.19,48.75,148.1,132.0,122.0,0.5917779126213593,0.024815416141776882,0.23898666068826363,0.36216089070095653,0.20446252568888143,0.28444068116824756
9295d02bd,2,Dog,147.92,731.41,53.25,47.63,79.68,169.7,142.5,118.5,0.6536205501618123,0.03066872389138128,0.4217016029593094,0.37345146620668024,0.334186134295181,0.3627256955028729
94563fe71,2,Cat,111.06,223.67,66.32,19.95,44.07,113.5,110.1,109.7,0.46723300970873793,0.008883366342751029,0.56820984194597,0.15642151481888034,0.1848341232227488,0.2771163712078176
169e5aef1,3,Cat,106.43,734.45,54.93,12.26,38.28,109.2,105.3,105.0,0.443820792880259,0.03079915971867052,0.440533572469454,0.09612670534734201,0.16055026632554628,0.23436609934825436
fe879c04e,1,Dog,141.9,818.21,46.08,41.63,82.23,163.2,136.3,114.9,0.6231796116504855,0.03439301001266601,0.34132944737137083,0.3264074015994982,0.34488109717736865,0.3340381135622778
4595acb4d,4,Dog,124.69,511.29,60.96,24.49,45.25,124.6,124.6,125.3,0.536154935275081,0.021224140239109467,0.5081268916040802,0.19201819037164808,0.1897831648701925,0.28946146447202226
348a982e2,3,Dog,126.96,3740.42,55.91,39.13,75.4,126.6,132.1,101.1,0.5476334951456311,0.1597748780596641,0.4515188880170383,0.30680570801317236,0.31623537306546995,0.3563936684601951
89bc4559f,1,Dog,129.36,1871.78,54.13,102.74,164.12,188.7,110.2,72.2,0.5597694174757283,0.07959803453803406,0.43156596794081376,0.8055511996236474,0.6883361993037789,0.5129641637764004
3f7b002f4,1,Cat,113.88,119.44,61.02,45.76,92.13,135.9,107.4,89.2,0.48149271844660196,0.004411219540659937,0.5087994619437283,0.3587893994041085,0.386402717778803,0.3479791034227803
a07440416,2,Dog,115.93,1245.77,48.69,22.51,33.38,117.5,116.0,111.7,0.49185881877022664,0.05273812261654269,0.37058625714605975,0.17649364905127804,0.1399991611793818,0.24633520175269777
982564925,0,Dog,132.78,167.29,75.31,12.35,36.41,131.6,134.1,129.1,0.5770631067961166,0.006464296624801343,0.6689832978365653,0.09683236631644973,0.15270729354527532,0.30041007222384164
ce50f376f,2,Dog,149.03,2557.8,80.28,41.3,70.51,161.6,146.3,130.3,0.6592334142394822,0.10903276685282377,0.7246945409707432,0.32381997804610313,0.295726208950216,0.4225013818118737
e8c9545c7,4,Dog,109.49,922.16,38.36,34.42,100.88,109.0,116.1,76.7,0.4592940938511327,0.0388531429885594,0.2547920636699921,0.26987611729653443,0.4231011198255253,0.28918330752634874
4fe9ef7ce,3,Dog,95.79,786.95,69.04,30.54,66.73,105.5,93.7,81.2,0.39001820388349523,0.03305175213073789,0.5986996973433472,0.23945428885055667,0.27987249926603197,0.3082192882948338
07b6336e5,2,Cat,126.88,427.31,79.46,25.38,56.48,136.8,124.8,111.7,0.5472289644012945,0.01762085051024436,0.7155027463288868,0.1989963932883801,0.23688294258272866,0.34324637942230685
4b0662306,2,Cat,124.65,465.12,49.92,44.18,117.33,153.4,117.3,87.2,0.5359526699029127,0.019243146112154216,0.38437394910884426,0.34640112905755055,0.49209411567336325,0.35561300197096496
2e1d3ae52,4,Cat,139.16,731.6,68.8,21.02,33.64,138.8,139.9,136.5,0.609324433656958,0.03067687613058686,0.596009415984755,0.16481103967382782,0.14108962798305583,0.3083822786858367
d49ea4e84,3,Dog,80.38,1445.5,58.77,17.58,58.12,79.2,81.9,75.6,0.31209546925566345,0.06130784228248967,0.48357807420692744,0.13783910929904342,0.2437612716520572,0.24771635333923622
3cbe65e9a,3,Dog,113.71,74.08,46.23,33.73,50.45,122.1,110.8,106.5,0.48063309061488674,0.002464979696633726,0.3430108732204909,0.26446604986670846,0.2115925009436732,0.2604334988684786
d54759a77,2,Cat,111.07,2692.42,53.45,47.07,86.1,127.0,108.2,84.1,0.46728357605177995,0.11480884286258586,0.4239435040914695,0.36906068684334326,0.3611122761397475,0.34724177719778526
245b99f60,2,Dog,122.08,728.93,51.23,24.65,50.69,124.0,122.0,117.5,0.5229571197411004,0.03056231571648743,0.3990584015244927,0.19327269876117295,0.21259908568552613,0.27168992428575595
cb860243c,3,Dog,106.46,3285.87,87.89,30.89,70.18,97.5,110.9,107.3,0.4439724919093851,0.1402717184233741,0.8099988790494339,0.2421985259526423,0.2943421549301682,0.3861567540530007
d168549f2,2,Dog,155.15,734.85,83.56,36.12,48.19,167.2,150.8,146.1,0.6901800161812298,0.030816322327524365,0.7614617195381683,0.28320526893523595,0.20211382795789118,0.39355543098800994
3227c4f2e,1,Cat,128.85,115.4,47.81,13.08,33.43,132.2,127.8,125.6,0.5571905339805825,0.004237877191236086,0.3607218921645555,0.10255606084365688,0.14020886633393448,0.23298304610279313
eb5dc081c,1,Cat,117.51,553.12,70.93,16.42,50.63,119.4,116.9,115.7,0.49984830097087385,0.023018920060000482,0.6198856630422598,0.12874392347498825,0.2123474395000629,0.29676884940963705
a37a24a58,1,Dog,201.84,748.55,27.42,27.53,19.23,208.3,200.2,193.5,0.9262742718446603,0.03140414168076861,0.13216007174083622,0.21585384977262034,0.080652602440968,0.27726898749597073
248eca1fa,2,Dog,74.69,77.03,44.01,17.08,67.5,80.9,72.5,69.5,0.28332322006472493,0.0025915539369308453,0.3181257706535141,0.13391877058177826,0.2831019586461435,0.20421225477661836
c0b704c99,4,Dog,117.51,1006.17,49.58,21.69,44.16,119.1,116.9,116.4,0.49984830097087385,0.04245771991308855,0.3805627171841721,0.17006429355496316,0.18521159250094366,0.25562892482480826
06b533b04,3,Cat,119.22,897.54,50.83,10.2,30.18,123.1,118.9,110.5,0.508495145631068,0.03779678441360514,0.3945745992601725,0.07997490983220949,0.12657803128800904,0.22948389408501288
484af2d62,1,Dog,89.39,2457.33,34.4,18.57,71.3,98.2,87.8,74.4,0.3576557443365696,0.10472194857395882,0.21040242125322267,0.14560137995922848,0.29903955039214863,0.22348420890302564
36681852f,1,Cat,77.97,2297.4,34.54,35.71,164.37,104.1,71.9,40.7,0.2999089805825243,0.0978599084889696,0.21197175204573473,0.27999059118707853,0.6893847250765424,0.3158231914761699
518f86025,3,Dog,78.61,2602.47,56.41,9.87,56.96,77.2,78.9,80.7,0.30314522653721687,0.11094940119657708,0.4571236408474385,0.07738748627881448,0.2388961120664346,0.23750037338529628
8fe2cf87b,2,Cat,64.51,489.67,44.14,41.68,99.51,62.6,67.6,53.7,0.2318466828478965,0.020296501230559056,0.31958300638941817,0.3267994354712247,0.41735519859078135,0.26317616490597595
2e989d559,0,Cat,92.0,549.46,52.18,17.27,47.19,94.6,92.3,83.6,0.3708535598705502,0.022861882188987787,0.40970743190225306,0.135408499294339,0.1979197248668372,0.22735021962459342
fdfa41872,4,Cat,172.44,1160.96,69.29,33.65,39.1,180.7,169.9,164.2,0.7776092233009709,0.04909922047430586,0.6015020737585473,0.263838795671946,0.16398943086021053,0.3712077488131961
6bbcc7ea5,1,Dog,98.45,3670.24,69.27,28.45,78.64,99.8,100.6,83.7,0.40346885113268616,0.1567636983362567,0.6012778836453311,0.22306727301238827,0.32982426708048485,0.3428803946414294
a3cc5de2b,1,Dog,79.76,119.15,45.71,55.97,135.29,99.1,75.5,50.9,0.30896035598705507,0.004398776649240898,0.33718193027687476,0.43884271601066327,0.5674202071886927,0.33136079722250533
c67aca639,4,Cat,92.57,384.52,51.14,15.44,26.56,91.2,93.8,89.9,0.3737358414239482,0.015784880428104116,0.3980495460150207,0.12106005958914849,0.11139537809839364,0.20400514111092302
870e7158b,2,Dog,127.34,1066.85,58.92,10.59,28.09,130.5,126.1,125.6,0.5495550161812298,0.04506128767621708,0.48525950005604745,0.08303277403167633,0.11781235582770624,0.2561441867545754
f069c7c28,1,Cat,98.36,1513.0,38.77,46.93,91.3,121.1,89.4,84.7,0.4030137540453075,0.06420403252657629,0.25938796099092026,0.367962992002509,0.3829216122132282,0.29549807035570824
cfc3e65de,1,Cat,136.98,868.2,67.74,21.16,42.06,145.5,134.2,128.6,0.5983009708737864,0.03653790705417549,0.5841273399843065,0.16590873451466207,0.17640397600973032,0.31225578568733214
2e73c3dc3,4,Cat,89.87,3346.59,70.64,20.02,63.69,91.8,87.7,95.8,0.3600829288025891,0.14287700244738802,0.6166349064006277,0.15697036223929747,0.26712242586922785,0.308737525151826
1cbaa3e59,3,Dog,102.81,287.5,53.94,10.93,38.26,103.3,103.1,100.0,0.4255157766990292,0.01162208965060361,0.4294361618652616,0.08569860435941665,0.1604663842637252,0.22254780336760724
e6335f2ee,3,Dog,132.48,506.92,50.7,28.38,56.54,126.2,137.3,124.4,0.5755461165048543,0.021036638737381194,0.39311736352426857,0.22251842559197113,0.2371345887681919,0.2898706266253334
963520a2c,2,Dog,126.75,536.27,62.32,49.24,98.89,112.7,133.0,131.1,0.5465716019417476,0.02229594516203219,0.5233718193027687,0.38607495687627413,0.4147548546743279,0.37861383559143
b49312951,0,Cat,112.39,331.37,27.9,30.1,60.59,121.5,110.2,99.6,0.47395833333333337,0.013504398776649242,0.13754063445802037,0.23600439077936333,0.25412070628696054,0.22302569272686537
8e8080bbe,4,Dog,123.93,240.1,68.0,34.57,55.3,132.0,122.1,112.1,0.5323118932038836,0.009588320501422781,0.5870418114561147,0.27105221891171394,0.23193390093528496,0.326385629001684
a88845c74,2,Dog,102.54,553.81,68.84,32.95,81.53,117.3,97.5,90.0,0.42415048543689327,0.023048525560273363,0.596457796211187,0.2583503214677748,0.34194522501363084,0.32879047073795187
cf162bb42,1,Dog,83.38,406.24,55.08,29.97,103.71,96.6,80.2,65.2,0.3272653721682848,0.016716810088867988,0.4422149983185741,0.23498510271287437,0.434970431573208,0.29123054297236184
2d6e2292d,4,Dog,81.95,685.06,61.3,31.71,97.47,94.4,79.7,61.0,0.32003438511326865,0.028680006590441797,0.5119381235287522,0.24862788144895717,0.40879922828503124,0.3036159249932902
68838474a,2,Dog,143.53,417.8,99.0,26.98,46.14,151.0,141.6,133.7,0.6314219255663431,0.017212809484744157,0.9345364869409258,0.21154147718362865,0.19351591662123055,0.39764572315937446
1528d2a61,2,Dog,164.32,166.26,55.77,43.32,72.8,165.8,164.8,158.1,0.7365493527508091,0.006420102907002688,0.44994955722452634,0.33965814646385445,0.3053307050287296,0.36758157287498444
4d649e887,2,Cat,154.65,374.12,42.0,57.15,107.55,193.5,143.2,111.6,0.6876516990291263,0.015338652597904102,0.2955946642753054,0.4480947153834091,0.4510757874428553,0.37955110374572004
c70ffd9c5,4,Cat,124.28,955.25,50.25,28.76,63.97,135.7,123.4,98.9,0.5340817152103561,0.04027291980599387,0.38807308597690837,0.22549788301709267,0.26829677473472296,0.2912444757490148
5bbc1017c,1,Cat,126.47,385.28,41.57,29.8,45.28,126.9,125.6,129.9,0.5451557443365697,0.015817489384926425,0.29077457684116126,0.23365218754900421,0.18990898796292413,0.2550617972149171
5ebc60bb5,2,Cat,156.77,1833.01,65.11,30.39,21.11,160.2,155.7,153.3,0.6983717637540454,0.07793454867487497,0.5546463400964017,0.23827818723537714,0.08853751625214948,0.3315536712025698
aa40c19c2,4,Dog,200.67,4140.05,38.2,23.92,31.29,207.0,200.4,185.1,0.9203580097087378,0.17692161150032096,0.2529985427642641,0.1875490042339658,0.13123348571907897,0.3338121307852735
4ccb3f896,2,Cat,160.04,278.36,48.71,15.42,27.41,157.7,162.2,154.9,0.7149069579288025,0.011229924038293215,0.3708104472592758,0.12090324604045789,0.11496036572578953,0.26656218819852384
89d4cef63,2,Dog,114.06,4707.65,54.49,33.05,80.65,112.5,119.5,90.3,0.48240291262135926,0.20127535346392933,0.4356013899787019,0.25913438921122783,0.33825441429350334,0.3433336919137443
6b65fa006,2,Cat,76.88,368.79,49.17,17.05,62.48,84.9,74.3,69.1,0.2943972491909385,0.015109960834926597,0.375966819863244,0.13368355025874235,0.26204756112905253,0.21624102825538077
c120a6f75,4,Dog,136.79,234.95,72.75,25.43,61.02,130.6,138.5,144.0,0.5973402103559871,0.009367351912429505,0.6402869633449164,0.19938842716010663,0.2559241706161138,0.34046142467791063
ada44e887,3,Dog,122.79,2062.77,51.06,49.71,48.36,112.1,127.2,128.2,0.5265473300970874,0.08779275120052449,0.39715278556215666,0.3897600752705034,0.20282682548337036,0.32081595352272846
5e5038eb5,2,Dog,107.99,232.86,64.43,23.02,69.66,119.8,104.3,95.9,0.451709142394822,0.009277677281168156,0.5470238762470575,0.18049239454288848,0.2921612213228201,0.2961328623577512
878214747,1,Dog,96.02,177.04,50.73,30.13,73.17,95.4,94.7,104.6,0.3911812297734628,0.006882635215613855,0.3934536486940925,0.23623961110239922,0.3068825231724196,0.26692792959159756
e6335223e,3,Dog,157.79,1474.17,44.53,23.96,37.55,169.8,153.7,147.5,0.7035295307443366,0.06253797227208914,0.3239547135971303,0.18786263133134704,0.15748857106907685,0.28707468380279594
2b8f1e583,1,Cat,74.44,398.78,48.61,14.84,41.48,70.8,78.3,64.3,0.28205906148867316,0.01639672743374375,0.3696894966931958,0.11635565312843028,0.17397139621691898,0.19169446699219242
a58d8080b,3,Dog,107.05,1806.83,67.48,38.51,99.62,124.7,101.3,90.4,0.4469559061488673,0.0768112559253907,0.5812128685124985,0.3019444880037635,0.4178165499307973,0.36494821370426345
53b442005,3,Cat,144.59,784.84,61.21,34.98,54.7,152.9,141.6,138.3,0.6367819579288027,0.03296121936903385,0.5109292680192803,0.27426689665987136,0.2294174390806526,0.3368713562115282
da8cfd914,2,Dog,124.89,2197.91,77.34,23.07,63.66,132.5,121.1,124.1,0.5371662621359223,0.09359113860179658,0.6917385943279901,0.18088442841461502,0.26699660277649623,0.35407540525136405
ba13c272f,3,Dog,141.1,1292.08,55.28,29.46,60.04,155.1,137.4,123.7,0.6191343042071198,0.054725123656596784,0.4444568994507342,0.2309863572212639,0.25181394958688086,0.3202233268245191
dcd8e75d3,2,Dog,143.54,5238.92,48.46,33.72,70.17,135.0,152.8,118.3,0.6314724919093851,0.22407030147838713,0.3680080708440757,0.2643876430923632,0.29430021389925765,0.3564477442446938
e80389ea3,2,Cat,77.38,2965.52,77.74,25.36,106.93,74.8,77.1,85.4,0.29692556634304207,0.12652661405754967,0.6962223965923101,0.1988395797396895,0.4484754435264019,0.35339792005179865
3ad53090d,4,Dog,135.53,2048.25,59.44,24.63,41.73,142.1,134.5,123.6,0.5909688511326862,0.08716974849912985,0.49108844299966364,0.19311588521248235,0.1750199219896825,0.3074725699667289
81ecf4cda,1,Cat,111.1,619.76,70.63,28.6,85.37,125.4,108.2,88.7,0.46743527508090615,0.025878210695051335,0.6165228113440195,0.22424337462756783,0.3580505808832781,0.3384260505261646
402e83205,3,Dog,119.74,879.85,48.12,66.56,93.54,154.6,106.0,99.0,0.5111245954692557,0.037037768037043776,0.3641968389194036,0.5218754900423397,0.39231640313718913,0.36531021912104633
fa39dd076,3,Cat,105.96,262.28,76.78,57.9,66.78,123.9,100.1,89.1,0.44144417475728154,0.010539987162368576,0.6854612711579419,0.45397522345930685,0.2800822044205847,0.3743005721914967
a8518bd6b,1,Dog,165.65,152.17,71.75,14.45,22.99,165.2,166.5,161.4,0.7432746763754046,0.005815550010125939,0.629077457684116,0.11329778892896346,0.09642243006333094,0.3175775806123882
18c7d13d3,1,Cat,65.16,194.94,39.36,7.55,53.02,66.2,64.9,63.6,0.2351334951456311,0.007650661961823493,0.26600156933079244,0.05919711463070409,0.22237134588768193,0.1580708373913266
3aa058da5,4,Cat,69.91,843.28,72.82,38.43,73.22,70.0,69.9,69.8,0.2591525080906149,0.035468676522580844,0.6410716287411724,0.3013172338090011,0.30709222832697225,0.3088204550980683
7e0f474bc,1,Cat,77.74,503.36,64.04,26.61,59.45,80.0,76.9,76.4,0.29874595469255666,0.020883891518581957,0.5426521690393453,0.20864042653285242,0.249339428763159,0.2640523741092991
67825bf81,2,Cat,53.64,384.91,37.56,47.06,137.56,77.2,44.5,38.9,0.17688106796116507,0.015801613971736617,0.24582445914135184,0.36898228006899797,0.5769408212053853,0.27688604846972736
28e86bb13,2,Dog,166.07,69.81,44.14,33.52,72.46,182.7,164.4,130.9,0.7453984627831716,0.002281768847118913,0.31958300638941817,0.26281950760545714,0.3039047099777712,0.3267974911205874
105fd5ad7,4,Cat,99.98,452.52,60.36,33.78,91.33,109.3,96.3,94.7,0.411205501618123,0.018702523933258046,0.5014011882075999,0.264858083738435,0.3830474353059598,0.3158429465606752
a1390d450,2,Dog,134.23,459.73,66.57,59.28,106.23,146.9,131.3,115.7,0.5843952265372169,0.019011879957848633,0.5710122183611701,0.46479535831895874,0.4455395713626641,0.4169508509075717
84c1afe03,4,Dog,123.56,950.44,50.0,7.19,17.01,122.1,124.3,123.7,0.5304409385113269,0.040066539434526365,0.3852707095617083,0.05637447075427317,0.07134169357882818,0.2166988703681326
10eaafcd9,4,Dog,168.16,881.04,51.25,48.21,74.55,180.4,166.6,144.0,0.7559668284789645,0.03708882679838397,0.39928259163770874,0.37799905911870785,0.31267038543807407,0.3766015382943678
9e2a19b16,4,Dog,139.79,303.72,50.08,15.47,32.29,142.1,139.2,137.1,0.6125101132686084,0.012318033439627092,0.3861674700145723,0.12129527991218442,0.13542758881013295,0.2535436970890251
058f21441,3,Cat,139.25,442.62,31.04,29.0,55.7,128.0,142.6,151.5,0.6097795307443367,0.018277749364125344,0.1727384822329335,0.22737964560137994,0.2336115421717066,0.2523573900228964
da353217d,2,Cat,94.72,186.77,45.93,24.49,103.58,106.5,93.5,70.0,0.3846076051779936,0.0073001156759836755,0.3396480215222508,0.19201819037164808,0.43442519817137104,0.27159982618384937
f7f769c37,2,Cat,196.11,716.89,68.51,9.49,12.6,197.3,195.6,195.4,0.8972997572815535,0.03004572118998665,0.592758659343123,0.07440802885369295,0.05284569894728012,0.32947157312312725
7b22d0224,2,Dog,136.07,586.28,57.24,23.5,62.58,144.7,135.5,116.3,0.593699433656958,0.024441700333984368,0.46642753054590286,0.18425591971146307,0.26246697143815795,0.3062583111372933
ed1f38a40,3,Dog,121.03,375.86,31.64,12.97,27.94,124.6,120.0,117.0,0.5176476537216829,0.015413309946418336,0.17946418562941371,0.10169358632585855,0.11718324036404815,0.18628039519748432
460edc419,4,Dog,101.39,2127.31,67.65,37.82,54.44,106.4,100.8,91.3,0.41833535598705507,0.09056193813909265,0.5831184844748346,0.2965344205739376,0.22832697227697854,0.3233754342903797
4909dc5af,4,Dog,104.67,773.67,46.89,23.75,50.95,113.2,102.0,96.1,0.43492111650485443,0.03248195351679018,0.3504091469566192,0.18621608907009565,0.21368955248920019,0.24354357170751192
ae6a2116c,4,Dog,137.17,934.25,50.05,31.7,51.76,142.7,135.5,131.4,0.5992617313915858,0.03937188284116692,0.38583118484474827,0.24854947467461186,0.2170867759929539,0.29802020994901335
31da37bc0,4,Dog,137.7,1277.77,94.75,33.98,62.7,145.8,135.6,127.3,0.6019417475728155,0.054111131324850424,0.8868960878825244,0.26642621922534104,0.26297026380908445,0.41446908996292314
baf60f1bb,4,Dog,82.24,414.64,40.77,6.76,30.73,78.3,84.2,82.6,0.3215008090614887,0.017077224874798767,0.281806972312521,0.05300297945742512,0.12888478798808875,0.1604545547388645
6cfba936a,2,Cat,109.51,2805.27,86.77,8.03,44.92,109.4,110.0,106.9,0.45939522653721687,0.11965084388547734,0.7974442327093375,0.06296063979927866,0.18839911085014469,0.325570010756291
8e92ebde6,2,Dog,132.13,665.92,77.39,46.59,113.19,152.6,126.9,105.3,0.5737762944983819,0.027858775756785237,0.69229906961103,0.3652971616747687,0.47473052887639977,0.42679236608347304
ff0b61121,4,Dog,129.05,598.34,51.93,21.89,41.12,127.6,129.8,128.9,0.5582018608414241,0.02495915299092785,0.40690505548705297,0.1716324290418692,0.17246151910413957,0.2668320034930828
68d7d01d0,2,Dog,106.1,662.69,51.5,44.45,98.58,132.4,97.0,84.2,0.44215210355987056,0.02772018769029043,0.4020849680529088,0.34851811196487376,0.41345468271610114,0.3267860107968089
4a609b82b,2,Cat,94.83,1359.29,58.39,13.99,44.11,100.3,93.7,86.1,0.38516383495145634,0.05760887100926437,0.4793184620558233,0.1096910773090795,0.18500188734639098,0.2433568265344029
10eea956d,1,Cat,108.72,789.24,84.6,32.68,109.57,116.3,104.8,109.5,0.4554004854368932,0.033150008066426165,0.7731196054254007,0.2562333385604516,0.45954787568678435,0.39549026263519116
dae13a47e,1,Cat,114.97,81.11,46.17,107.55,163.9,198.7,79.1,80.3,0.48700444983818775,0.0027666125472400813,0.34233830288084294,0.8432648580837384,0.6874134966237471,0.47255754399475125
dd62a2e7f,3,Dog,116.9,470.17,56.64,26.62,64.03,124.3,114.5,109.9,0.49676375404530754,0.01945982404893403,0.45970182714942265,0.20871883330719773,0.2685484209201862,0.29063853189420963
8e2335bf5,2,Dog,148.6,452.28,59.64,20.58,36.88,152.9,147.8,141.5,0.6570590614886732,0.01869222636794574,0.4933303441318237,0.16136114160263446,0.15467852199807072,0.29702425911782954
1c69743d6,2,Cat,100.04,555.53,68.55,24.85,71.69,109.2,96.6,93.4,0.4115088996763755,0.023122324778344906,0.5932070395695549,0.19484083424807905,0.30067525059765965,0.3046708697740028
09f75d8e1,2,Cat,142.9,297.61,52.33,14.18,24.14,145.3,142.4,139.2,0.6282362459546926,0.012055874589384584,0.41138885775137307,0.11118080602164027,0.10124564861804303,0.25282148658702674
a5a71bc27,4,Cat,154.41,1528.72,60.55,19.01,28.83,155.9,155.1,147.1,0.6864381067961165,0.06487852305453247,0.503530994283152,0.14905127803042184,0.12091599211508618,0.30496297885586177
081301773,3,Dog,120.65,287.8,50.96,58.82,119.03,143.3,113.0,100.7,0.5157261326860842,0.011634961607243996,0.39603183499607664,0.4611886466990748,0.499224090928155,0.3767611333833269
58805776d,4,Cat,141.79,2691.01,70.29,89.48,158.57,171.3,140.4,71.6,0.6226233818770227,0.11474834466637605,0.6127115794193476,0.7015838168417752,0.6650589271484293,0.5433452099905901
03a3fb084,4,Cat,84.46,445.76,52.2,21.8,81.93,96.2,80.5,74.2,0.3327265372168285,0.01841247584362804,0.40993162201546907,0.17092676807276147,0.34362286625005245,0.2551240538797479
c0645d6c9,2,Cat,86.66,771.12,87.01,14.93,50.0,88.6,86.3,83.5,0.34385113268608414,0.03237254188534691,0.8001345140679297,0.11706131409753802,0.2097051545526989,0.3006249314579195
605d07d33,2,Cat,113.65,82.6,38.6,17.73,40.07,117.7,113.9,101.6,0.4803296925566344,0.0028305432652206597,0.2574823450285842,0.13901521091422298,0.1680577108585329,0.209543100524639
a2c9be724,4,Cat,97.16,474.31,45.29,21.56,58.49,104.7,95.8,84.5,0.39694579288025894,0.019637457050571343,0.33247393789933855,0.16904500548847418,0.24531308979574717,0.23268305662287805
b8084fe32,2,Dog,143.89,230.33,59.68,28.45,43.42,146.4,142.4,145.3,0.6332423139158576,0.009169123780167576,0.4937787243582557,0.22306727301238827,0.18210795621356374,0.3082730782560466
056bf1b17,0,Cat,151.18,432.14,72.08,16.03,42.55,157.7,150.4,137.5,0.6701051779935276,0.01782808901215456,0.6327765945521802,0.1256860592755214,0.17845908652434675,0.32497100147154606
3f3e1f288,3,Dog,99.41,470.46,42.85,66.9,170.53,156.0,79.5,53.4,0.40832322006472493,0.019472266940353068,0.3051227440869857,0.5245413203700799,0.7152204001174348,0.3945359903159157
f8710e158,3,Dog,115.94,1328.37,59.53,34.46,57.02,120.3,114.7,110.8,0.49190938511326865,0.056282201344862025,0.4920972985091357,0.27018974439391563,0.23914775825189785,0.309925277522616
a7a94dd33,1,Cat,120.01,833.83,64.58,32.6,42.91,121.3,119.9,116.8,0.5124898867313916,0.03506320988840872,0.5487053020961775,0.2556060843656892,0.1799689636371262,0.30636668934375866
b3bd4c99e,1,Cat,118.0,155.82,44.18,13.0,29.03,119.3,117.4,117.7,0.5023260517799353,0.00597215881591729,0.3200313866158502,0.10192880664889446,0.12175481273329698,0.21040264331877884
10337747f,2,Cat,126.79,357.48,49.1,32.73,62.27,136.8,123.6,116.8,0.546773867313916,0.014624688069584082,0.37518215446698794,0.2566253724321781,0.2611667994799312,0.29087457635251945
5842f1ff5,2,Dog,78.29,552.05,62.43,75.12,102.07,104.2,68.6,60.1,0.3015271035598706,0.022973010081316438,0.5246048649254567,0.5889916888819194,0.4280921025038795,0.37323775399048853
e30bac76c,2,Cat,108.19,469.72,38.4,21.1,50.82,114.6,106.6,99.4,0.45272046925566345,0.019440516113973454,0.2552404438964241,0.16543829386859024,0.21314431908736317,0.22119680844440287
fa6c44396,1,Cat,119.52,382.32,73.99,28.85,79.1,132.3,114.8,110.1,0.5100121359223301,0.01569048607940796,0.6541867503643088,0.2262035439862004,0.33175355450236965,0.34756929417092336
a4550efe5,2,Cat,121.12,108.69,24.59,27.49,73.95,135.2,118.7,96.6,0.5181027508090615,0.003949974427712808,0.1004371707207712,0.21554022267523912,0.3101539235834417,0.22963680844324527
c71d630d8,1,Dog,144.1,300.11,59.43,29.04,51.31,155.3,139.6,137.8,0.6343042071197411,0.012163140894721126,0.4909763479430556,0.22769327269876116,0.21519942960197963,0.3160672796516517
ca46b14de,3,Dog,106.0,2055.34,45.13,15.75,46.14,106.3,104.3,113.5,0.44164644012944987,0.08747395574106429,0.33068041699361056,0.12349066959385291,0.19351591662123055,0.23536147981584166
2fb22dd88,1,Dog,123.28,542.18,49.11,27.31,63.23,130.1,122.4,109.9,0.529025080906149,0.022549522707847772,0.37529424952359597,0.21412890073702365,0.265193138447343,0.2812381784643919
c335ad2df,3,Dog,136.42,1373.44,44.9,51.3,37.91,144.7,135.0,121.9,0.5954692556634305,0.0582159982974692,0.3281022306916264,0.4022267523914066,0.1589984481818563,0.3086025370451578
5bd725e47,3,Dog,85.37,380.39,57.42,40.47,137.73,109.7,76.9,65.4,0.33732807443365703,0.015607676491688148,0.46844524156484696,0.317312215775443,0.5776538187308643,0.3432694053992999
20ba919c6,1,Dog,119.27,875.81,39.6,50.15,84.0,105.5,132.5,87.3,0.5087479773462783,0.036864425687619926,0.26869185068938456,0.3932099733416967,0.35230465964853414,0.31196377734270275
dcf366e02,1,Dog,112.56,306.52,52.21,36.27,76.84,102.1,117.8,112.9,0.4748179611650486,0.012438171701604018,0.41004371707207704,0.28438137055041557,0.3222748815165877,0.3007912204011466
aca81d4a7,2,Cat,124.49,331.78,35.56,38.61,65.68,135.1,123.0,104.5,0.5351436084142395,0.013521990450724433,0.22340544781975114,0.3027285557472165,0.2754686910204253,0.2700536586904714
3091d24f7,2,Cat,111.02,73.12,34.03,14.69,37.18,112.7,110.2,110.9,0.4670307443365696,0.0024237894353844945,0.20625490415872658,0.11517955151325074,0.1559367529253869,0.18936514847386368
03188ecad,2,Dog,139.5,2004.13,41.08,20.33,22.9,143.7,138.6,133.4,0.6110436893203884,0.08527671274255057,0.28528191906736905,0.15940097224400185,0.0960449607851361,0.24740965083188918
d16562746,2,Cat,133.52,395.96,46.52,24.72,46.77,143.1,131.6,118.0,0.5808050161812298,0.01627573104132413,0.34626162986212305,0.19382154618159006,0.19615820156859456,0.26666442496697235
b2101b975,0,Cat,125.35,310.97,44.19,13.35,34.87,128.6,125.6,115.7,0.5394923139158576,0.012629105725103063,0.32014348167245815,0.10467304375098008,0.1462483747850522,0.22463726396989023
ca74b17a9,1,Cat,163.69,873.06,64.84,28.47,54.34,178.6,153.4,177.2,0.7333636731391586,0.03674643275174973,0.5516197735679856,0.22322408656107887,0.22790756196787318,0.35457230559756925
